epoch,training_loss,training_rmse,validation_loss,validation_rmse,validation_mae,validation_mape,cvalidation_rmse,cvalidation_mae,cvalidation_mape,validation_conAccuracy,validation_nonconAccuracy,test_rmse,test_mae,test_mape,ctest_rmse,ctest_mae,ctest_mape,test_conAccuracy,test_nonconAccuracy
14,175.76839846000075,3.0108507522706436,25.937323439866304,3.0836202515330693,1.2367889308692481,0.026810658809051365,3.229871153664429,1.2867781039291846,0.02908637190947035,87.91700352918964,85.59598414119452,3.0283558976392206,1.2226973139041837,0.02622541604270059,3.221089159252725,1.2883175020251871,0.029018585650480502,87.92314998156635,85.90207123348242
15,174.8783559128642,3.001176149177446,26.002934332937002,3.0890251638851107,1.2384534666407017,0.026732714088052688,3.2277117224874003,1.2878020607664518,0.028927421213625987,87.90538479785828,85.63709279593664,3.0283558976392206,1.2226973139041837,0.02622541604270059,3.221089159252725,1.2883175020251871,0.029018585650480502,87.92314998156635,85.90207123348242
16,174.72996335849166,2.99955202913104,25.89613449946046,3.0819808641076025,1.237509436619751,0.026688021367653053,3.216581214822264,1.285988586886352,0.028823191294637673,87.97703364106835,85.7727513565856,3.0241769215788823,1.2237398514258964,0.0260892564464784,3.2023266965570825,1.2864940749955405,0.02874899509621227,87.98345610227136,86.07524975013472
17,174.21981071680784,2.9975844699572547,25.8434463404119,3.071755133739067,1.2344220961690993,0.026546962857535786,3.2187054821989434,1.2861602202155626,0.028821377285230602,87.98187477912307,85.76315933714578,3.0168884771809488,1.2207790848555624,0.025977206288916678,3.205873136134974,1.28554903777375,0.028732493355912547,87.99786120802682,86.06972277619901
18,173.55107694864273,2.990239247005867,25.945755448192358,3.09264339229666,1.2355477853751105,0.026700393874113187,3.2280711923332865,1.2841425285269188,0.028822144424564062,87.9450821299071,85.67911497633969,3.0168884771809488,1.2207790848555624,0.025977206288916678,3.205873136134974,1.28554903777375,0.028732493355912547,87.99786120802682,86.06972277619901
19,172.2674906104803,2.9787208162271064,25.9363698028028,3.0887403129243043,1.232612776858465,0.026546349853857183,3.220890070856295,1.2804261794853238,0.028655358396891022,88.0598171018043,85.67363382237407,3.0168884771809488,1.2207790848555624,0.025977206288916678,3.205873136134974,1.28554903777375,0.028732493355912547,87.99786120802682,86.06972277619901
20,172.33028771355748,2.978497829192374,25.645365845412016,3.075388590759524,1.224618590770796,0.026441805242046944,3.211991824589935,1.275342000837076,0.028606118659353585,88.08208633685607,85.78234337602542,3.020295481956116,1.212130408695418,0.025866727951380446,3.194941879523504,1.2735010123361628,0.02850999079738743,88.10748650436913,86.0895277661353
21,171.15706868842244,2.9686998834309675,25.59230801463127,3.062846910291696,1.222890446074094,0.02631651897231999,3.2009117345950173,1.2741825149750199,0.02852478614941986,88.12565657934867,85.93124805875797,3.0076540472749826,1.2107471967261494,0.025745526127545205,3.19084723172638,1.2749166083154055,0.028452336327047766,88.1238448448033,86.18348632304242
22,170.6249321140349,2.9623481694902667,25.639666453003883,3.0647102514680173,1.224140112080521,0.0263717973847284,3.2026906988396022,1.2721803867322172,0.0285468914390501,88.10290323049142,85.81568706264959,3.0076540472749826,1.2107471967261494,0.025745526127545205,3.19084723172638,1.2749166083154055,0.028452336327047766,88.1238448448033,86.18348632304242
23,170.51143665239215,2.960321563352362,25.809382148087025,3.0874757696002813,1.22874609620448,0.026523738287477047,3.2199737780775717,1.2776897789755053,0.028657458310568217,88.03754786675252,85.74488882392707,3.0076540472749826,1.2107471967261494,0.025745526127545205,3.19084723172638,1.2749166083154055,0.028452336327047766,88.1238448448033,86.18348632304242
24,170.68545350432396,2.962794795049523,25.764109704643488,3.0761806237344334,1.2271601590662593,0.026418663807877097,3.217648776490402,1.2807501748231003,0.028694056178259698,88.01140572125695,85.68962052144045,3.0076540472749826,1.2107471967261494,0.025745526127545205,3.19084723172638,1.2749166083154055,0.028452336327047766,88.1238448448033,86.18348632304242
25,170.6752350963652,2.9616780247159835,25.894956830888987,3.083204908486517,1.2350002645602207,0.02647690670549288,3.2073634158010407,1.2796862188695335,0.028530300213723925,87.9886523723997,85.53386439625089,3.0076540472749826,1.2107471967261494,0.025745526127545205,3.19084723172638,1.2749166083154055,0.028452336327047766,88.1238448448033,86.18348632304242
26,170.46703543514013,2.9606137521047553,25.69624514505267,3.064105754451502,1.2271539976088703,0.026389090804917036,3.203738548891198,1.276904599158783,0.028560973557972304,88.01673097311716,85.73209946467396,3.0076540472749826,1.2107471967261494,0.025745526127545205,3.19084723172638,1.2749166083154055,0.028452336327047766,88.1238448448033,86.18348632304242
