epoch,training_loss,training_rmse,validation_loss,validation_rmse,validation_mae,validation_mape,cvalidation_rmse,cvalidation_mae,cvalidation_mape,validation_conAccuracy,validation_nonconAccuracy,test_rmse,test_mae,test_mape,ctest_rmse,ctest_mae,ctest_mape,test_conAccuracy,test_nonconAccuracy
0,285.1356986761093,3.9684221720357917,31.274041429162025,3.454579338637165,1.4253514966532643,0.03162149927565697,3.5586689782254837,1.4787762582747181,0.033880192021357496,86.07252993033603,82.66036942977728,3.382415034323509,1.3968066763407017,0.03081693410350011,3.5433673926514393,1.470723501461448,0.03371986072040059,85.97748408724122,83.31913208085963
1,206.24571481347084,3.2998855020980367,29.151803642511368,3.298755945061577,1.3561734781978236,0.02968677625085558,3.3918247770404037,1.4037609255677443,0.031684523467997446,86.86550834370144,83.83287961558841,3.2299266340196446,1.3314671684039079,0.02894593028079948,3.382433189170968,1.3987240430181698,0.0315944419102233,86.80004004131091,84.27460769999585
2,197.94604517519474,3.214749261672762,28.121187642216682,3.2398759311858076,1.3231068462105466,0.028912360555266976,3.3373516805086703,1.3698906148139394,0.030893110174034927,87.246505908609,84.38921674309832,3.174628429758278,1.3035549047704047,0.028245949402829252,3.3298179970521606,1.3693927420870504,0.030852095170725475,87.17091047593004,84.84319514363223
3,192.65042014792562,3.167468743264261,27.495047129690647,3.201664211709434,1.2951761545816425,0.028339174089392124,3.302587055205709,1.3420245175595358,0.03032358648598294,87.419334537163,84.692507262529,3.1372795914001443,1.2776593427579939,0.027711851694573745,3.2993313877867485,1.3445813560120914,0.03035274896616729,87.31447322481488,85.07647950183541
4,188.6817520968616,3.1321919171081043,26.927094884216785,3.15559832414014,1.2756929998269901,0.02774536943660493,3.268978181247735,1.324947833375906,0.02978023180311416,87.67591485406389,85.06568249502129,3.0889439928532334,1.2546652639732545,0.0270566292003215,3.2509289516988344,1.3226052171994838,0.029686672755920247,87.62650246473801,85.47603365927127
5,185.62921438366175,3.103812684444459,26.87230946868658,3.1552918066005096,1.2679258232225659,0.027775049489875737,3.282047187737149,1.3170045601695821,0.029935653818684786,87.63960631865338,85.0455849304807,3.0939666245186697,1.2490391908954226,0.02713398988507594,3.2654484564316313,1.3158016182356687,0.029835170416950326,87.63211801443929,85.43043612430165
6,183.4933498390019,3.084393686272899,26.240854747593403,3.121856409452385,1.251279712524529,0.027343349075814385,3.2423990374774374,1.3014397960724102,0.029416247180694275,87.82356956473328,85.33060493669267,3.057760036520723,1.2301799751921738,0.026652066052904086,3.2302891153517095,1.2995126616814392,0.02934623988135433,87.79667803612018,85.70356075295808
7,181.52479942515492,3.065101967750782,26.213577669113874,3.119567448841852,1.2485289861563718,0.027297235140393398,3.2415312595683274,1.296332234666268,0.02933763616777704,87.77322172896405,85.30776679516927,3.058231360650054,1.2294035642691428,0.026623335213750356,3.227349042416255,1.296126546619277,0.029293337347467488,87.81498961123305,85.7339591096045
8,179.68355687707663,3.04593714168154,25.82849106937647,3.0953666975785366,1.2363627130395167,0.02694545087512799,3.2166674693164437,1.2847198069117793,0.029026448154568164,87.96251022690414,85.59598414119452,3.0325123401551437,1.2182724503651103,0.02629177214922727,3.2083818902088614,1.2867427731337537,0.02903124604651621,87.92754475959343,85.96378910909786
9,176.62041886150837,3.0238869229529057,25.949279002845287,3.111569502158032,1.2375757525538373,0.027024557642639255,3.222870480159677,1.2811183865231914,0.029009454377552816,87.8579416449219,85.42561160542999,3.0325123401551437,1.2182724503651103,0.02629177214922727,3.2083818902088614,1.2867427731337537,0.02903124604651621,87.92754475959343,85.96378910909786
